customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,NumServices,IsFamily,ContractRisk,ChargeRatio,PaymentRisk
2398-YPMUR,1,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,916.75,1,1-2 years,1,1,3,0.07643693816398801,1
0932-YIXYU,1,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1029.8,0,2-4 years,1,0,1,0.019644935972060535,0
7480-SPLEF,0,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),26.0,1796.55,0,5+ years,2,1,1,0.01446413173486134,0
7636-XUHWW,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,33.7,0,0-6 months,1,0,3,0.5734870317002881,0
1431-CYWMH,1,0,1,1,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0,1-2 years,1,1,3,0.041863531480057135,0
5937-EORGB,0,1,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,1392.25,0,1-2 years,5,1,3,0.0692625157006998,1
6349-JDHQP,1,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1049.6,0,4-5 years,1,0,1,0.018893965353131547,0
5539-HIVAK,1,1,1,0,28,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.7,734.6,0,2-4 years,2,1,3,0.034937466014138115,0
5847-MXBEO,0,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,475.1,0,1-2 years,1,0,2,0.042638101239235456,0
9985-MWVIX,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,1,0-6 months,1,0,3,0.9859451862262825,0
4583-PARNH,0,1,1,0,16,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,91.55,1540.05,0,1-2 years,4,1,3,0.05940754680250478,1
1116-FRYVH,1,0,1,1,48,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.4,1978.65,0,2-4 years,3,1,1,0.01990250801909428,0
1421-HCERK,0,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0,2-4 years,7,1,3,0.03320975241925349,0
9633-XQABV,1,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,229.7,0,0-6 months,1,0,3,0.3045080190723884,1
0716-BQNDX,0,1,0,0,57,1,1,Fiber optic,1,0,0,1,0,1,Two year,0,Electronic check,93.75,5625.55,0,4-5 years,5,0,1,0.016662075339239853,1
1265-XTECC,1,1,1,0,68,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Credit card (automatic),96.55,6581.9,1,5+ years,5,1,2,0.014666788193653253,0
1183-CANVH,1,0,1,0,23,1,0,DSL,0,0,0,1,1,0,One year,0,Bank transfer (automatic),60.0,1347.15,0,1-2 years,3,1,2,0.04450543337165745,0
1972-XMUWV,1,0,1,0,65,1,0,DSL,0,0,0,1,1,0,Two year,1,Credit card (automatic),59.8,3808.2,0,5+ years,3,1,1,0.015698834400924077,0
8679-LZBMD,0,0,1,0,44,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.65,3974.15,0,2-4 years,3,1,2,0.022804170911789493,0
3407-JMJQQ,1,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.8,0,5+ years,7,1,1,0.01422456543300099,0
6252-DFGTK,1,0,1,0,37,1,1,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),68.1,2479.25,0,2-4 years,5,1,2,0.027456909585727243,0
1539-LNKHM,1,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,266.6,0,6-12 months,1,0,3,0.07623318385650223,0
8645-KOMJQ,0,0,1,1,69,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,5601.4,0,5+ years,7,1,1,0.014627659574468087,0
0289-IVARM,1,0,0,0,35,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,0,2-4 years,4,0,3,0.030525307521677758,1
9761-XUJWD,0,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,339.9,0,0-6 months,4,0,3,0.19243179818128484,0
4057-FKCZK,0,0,1,1,58,1,1,Fiber optic,0,0,0,0,1,0,Two year,0,Bank transfer (automatic),82.5,4828.05,0,4-5 years,3,1,1,0.017084105569418414,0
4291-TPNFG,0,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,0,5+ years,7,1,1,0.013758975516379533,0
6087-YPWHO,0,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,68.15,4808.7,0,5+ years,6,1,1,0.014169282907457847,0
3090-QFUVD,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.3,20.3,0,0-6 months,1,0,3,0.9530516431924883,0
2237-ZFSMY,1,0,0,0,39,1,0,Fiber optic,1,0,1,1,1,0,One year,1,Electronic check,95.55,3692.85,1,2-4 years,5,0,2,0.025867320004872966,1
1722-LDZJS,0,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.2,1068.15,0,4-5 years,1,1,2,0.018893513538792497,0
1818-ESQMW,1,0,0,0,27,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.2,2383.6,0,2-4 years,4,0,3,0.03740669294640611,1
4871-JTKJF,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,1,0-6 months,1,0,3,0.9858457183297947,1
1415-YFWLT,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.3,89.3,1,0-6 months,3,0,3,0.9889258028792912,1
7401-RUBNK,1,0,1,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,74.8,1438.05,0,1-2 years,2,1,3,0.05197873597164796,1
0506-YLVKJ,0,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,917.45,0,2-4 years,1,1,1,0.02199357613370352,0
8661-BOYNW,1,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),84.4,6096.45,0,5+ years,7,1,1,0.013841851921704977,0
6711-VTNRE,1,0,0,0,36,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,87.55,3078.1,1,2-4 years,4,0,3,0.02843363320450781,1
4815-GBTCD,1,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,99.95,0,0-6 months,0,1,3,0.24913323427439324,1
2805-AUFQN,1,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,475.2,0,2-4 years,1,0,1,0.04157916841663167,0
0980-PVMRC,1,0,1,1,40,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.85,2036.55,0,2-4 years,3,1,3,0.02495644278668008,1
7233-DRTRF,0,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.4,6444.05,0,5+ years,6,1,3,0.015888162233031553,1
3500-RMZLT,1,1,0,0,15,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Mailed check,96.3,1426.75,1,1-2 years,5,0,3,0.0674487830502539,0
3873-NFTGI,0,0,0,0,14,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,767.55,0,1-2 years,3,0,3,0.07221390930973913,0
1162-ECVII,0,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.75,7932.5,0,5+ years,7,1,1,0.013833742988592676,0
7048-GXDAY,0,0,0,0,39,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.4,4040.65,0,2-4 years,6,0,3,0.026325881756213428,1
8571-ZCMCX,1,0,1,1,47,0,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,2768.65,0,2-4 years,5,1,1,0.021663387070568484,0
1169-WCVAK,0,0,1,0,19,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),88.8,1672.35,0,1-2 years,5,1,3,0.05306720052589118,0
4548-SDBKE,1,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,474.8,1,0-6 months,3,0,3,0.17906683480453972,1
8066-POXGX,1,0,0,0,13,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,446.1,1,1-2 years,1,0,3,0.07850592708566316,1
7129-CAKJW,1,0,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,0,1-2 years,3,0,3,0.0594438049975866,0
8695-ARGXZ,0,1,1,0,34,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,2425.4,0,2-4 years,2,1,3,0.031136663369601053,1
3570-YUEKJ,1,0,0,0,42,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.55,2077.95,0,2-4 years,2,0,3,0.02383414704538349,1
4143-OOBWZ,0,0,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.3,416.3,1,0-6 months,3,1,3,0.19482386772106397,1
1555-HAPSU,1,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,1663.5,0,5+ years,2,1,1,0.01435866626614599,0
1697-NVVGY,0,1,1,0,19,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,0,1-2 years,4,1,3,0.051590847286430215,0
7854-EKTJL,1,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.6,35.85,1,0-6 months,1,1,3,0.5318860244233379,1
8464-EETCQ,0,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),18.8,1094.35,0,4-5 years,1,0,1,0.017163463733053365,0
2419-FSORS,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,0,5+ years,7,1,1,0.014040541415711419,1
8132-YPVBX,1,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514.6,0,0-6 months,3,0,3,0.16669899146625292,0
9102-IAYHT,1,0,1,1,17,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.45,1451.6,1,1-2 years,3,1,3,0.05882555417871404,1
6754-LZUKA,0,0,1,0,61,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),80.9,4932.5,0,5+ years,6,1,1,0.016398094658964225,0
3422-LYEPQ,0,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,1,0-6 months,1,1,3,0.9861111111111112,1
8099-MZPUJ,0,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443.65,0,2-4 years,8,1,1,0.020533918617358326,0
0787-LHDYT,0,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.6,330.25,0,1-2 years,1,0,3,0.06218867924528302,0
2642-DTVCO,0,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,746.5,1,6-12 months,3,0,3,0.11377926421404681,1
0374-IOEGQ,1,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,0,0-6 months,1,0,3,0.3605497170573969,1
4361-JEIVL,0,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.4,44.4,1,0-6 months,1,1,3,0.9779735682819384,1
3197-NNYNB,0,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,0,5+ years,6,0,1,0.015845375668076315,0
3396-DKDEL,1,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,8250.0,0,5+ years,8,1,1,0.013955884135256334,0
1752-OZXFY,0,0,1,0,60,1,0,DSL,1,0,0,0,1,0,One year,1,Mailed check,59.8,3561.15,0,4-5 years,3,1,2,0.016787614221748102,0
9066-QRSDU,1,0,1,0,69,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,26.3,1763.55,0,5+ years,2,1,2,0.014904649910742116,1
9112-WSNPU,1,1,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.55,2419.0,0,2-4 years,1,0,3,0.02915289256198347,1
9867-NNXLC,1,0,0,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,470.2,0,1-2 years,1,0,3,0.0425509337860781,0
5321-NTRKC,0,0,1,1,66,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.95,0,5+ years,6,1,1,0.015250336615131924,0
1363-TXLSL,0,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,1,0-6 months,1,1,3,0.9859747545582047,1
9507-EXLTT,1,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.35,79.35,1,0-6 months,2,1,3,0.9875544492843809,0
3161-GETRM,0,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,0,2-4 years,4,1,3,0.02906714009038089,0
0402-OAMEN,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.1,0,5+ years,2,1,1,0.014297409508215893,0
6933-VLYFX,0,0,1,1,31,0,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,59.95,1848.8,0,2-4 years,5,1,2,0.03240890907125095,1
6754-WKSHP,0,0,0,1,30,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.35,723.3,0,2-4 years,2,1,2,0.034999309678310095,0
9846-GKXAS,1,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),90.8,809.75,1,6-12 months,3,0,3,0.11199506629663891,0
6017-PPLPX,0,0,1,1,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.45,1470.95,1,1-2 years,1,1,3,0.04786168008424199,1
4976-LNFVV,0,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577.15,0,1-2 years,2,1,3,0.05932716423073597,0
5055-MGMGF,1,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914.95,0,5+ years,6,1,3,0.015189525661695067,1
4641-FROLU,1,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.3,602.9,0,2-4 years,1,1,1,0.03195893359827786,0
2862-JVEOY,0,0,0,0,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,124.4,0,0-6 months,1,0,2,0.15271132376395533,0
2969-QWUBZ,1,0,0,0,2,0,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,51.4,96.8,0,0-6 months,3,0,3,0.5255623721881391,1
9822-BIIGN,0,0,1,1,53,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.85,3827.9,0,4-5 years,5,1,3,0.018765180600172373,1
2077-MPJQO,0,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,533.05,0,6-12 months,2,1,3,0.14118528227694038,1
1534-OULXE,1,0,1,1,61,1,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),49.7,2961.4,0,5+ years,2,1,2,0.01677693761814745,0
7136-RVDTZ,0,1,0,0,70,0,0,DSL,0,0,0,0,1,1,One year,1,Electronic check,45.25,3264.45,1,5+ years,2,0,2,0.013857201917040532,1
2971-SGAFL,1,0,0,0,13,1,1,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,78.75,995.35,0,1-2 years,6,0,3,0.07903849049028956,1
1480-IVEVR,0,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2815.25,0,2-4 years,3,1,2,0.028974700399467375,0
2905-KFQUV,1,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.4,154.8,0,0-6 months,1,1,3,0.45186136071887034,0
4581-SSPWD,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.8,246.3,1,0-6 months,2,0,3,0.30651031136271734,1
3370-HXOPH,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,76.1,257.6,0,0-6 months,2,0,3,0.29427687548337195,1
9391-YZEJW,1,0,0,0,62,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),94.0,5757.2,0,5+ years,4,0,2,0.016324545865027264,0
9958-MEKUC,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),103.95,7517.7,0,5+ years,7,1,1,0.013825528349315707,0
0281-CNTZX,0,0,1,0,63,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.95,1234.8,0,5+ years,1,1,1,0.016143388897879914,0
6927-WTFIV,0,1,0,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),71.3,1389.2,1,1-2 years,1,0,3,0.05128758452021292,0
4118-CEVPF,1,1,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),110.8,3836.3,0,2-4 years,8,0,2,0.028874469027701768,0
3398-ZOUAA,0,1,1,0,21,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,1474.75,1,1-2 years,1,1,3,0.04682364899203794,1
9114-VEPUF,0,0,1,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Electronic check,96.1,6001.45,0,5+ years,5,1,2,0.01601012919724446,1
7876-BEUTG,1,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,720.1,0,1-2 years,2,0,3,0.0676743863541811,0
2338-BQEZT,1,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),50.55,2832.75,0,4-5 years,2,0,3,0.017838553153947948,0
9873-MNDKV,1,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.65,472.25,0,6-12 months,1,0,3,0.09434759640781827,0
0378-NHQXU,1,0,1,1,17,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,1460.65,1,1-2 years,4,1,3,0.060376971231142884,1
8241-JUIQO,1,0,0,0,61,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.45,1336.35,0,5+ years,1,0,2,0.01454368714248327,0
2194-IIQOF,1,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.3,6388.65,0,5+ years,8,1,1,0.013975726369988967,0
4512-ZUIYL,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.0,153.05,1,0-6 months,1,0,3,0.4543979227523531,0
9631-RXVJM,0,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,677.9,0,2-4 years,1,0,1,0.028354691412579174,0
9584-EXCDZ,1,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.5,1165.6,0,1-2 years,1,0,3,0.06043202468712498,0
7969-AULMZ,1,0,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.35,2119.5,1,1-2 years,4,0,3,0.0459089837302523,1
5093-FEGLU,1,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,0,2-4 years,1,1,1,0.021299658555091864,0
2621-UDNLU,1,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,72.0,0,0-6 months,1,1,3,0.2856164383561644,0
7526-IVLYU,0,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.65,68.35,0,0-6 months,1,0,3,0.28334534967555874,0
2428-HYUNX,0,1,1,0,44,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.35,847.25,0,2-4 years,1,1,1,0.022811671087533156,0
9214-EKVXR,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,0,0-6 months,1,0,3,0.9777777777777777,0
3410-MHHUM,1,0,1,1,44,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,94.4,4295.35,0,2-4 years,5,1,2,0.021972139141364182,1
0568-ONFPC,0,0,1,1,5,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.9,135.0,1,0-6 months,2,1,3,0.19044117647058822,0
0733-VUNUW,0,0,0,0,24,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.65,1400.55,1,1-2 years,3,0,3,0.03970603974171453,0
4550-EVXNY,1,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,1,0-6 months,1,1,3,0.9858457183297947,1
2122-YWVYA,1,0,0,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1380.4,0,1-2 years,2,0,3,0.05458230780367743,1
2968-SSGAA,1,0,0,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,1060.2,1,6-12 months,5,0,3,0.09479834150018845,1
2296-DKZFP,1,0,1,0,65,1,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),71.0,4386.2,0,5+ years,5,1,1,0.016183442742523705,0
4844-JJWUY,1,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.0,86.0,1,0-6 months,3,0,3,0.9885057471264368,1
6777-TGHTM,1,0,0,0,53,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),106.95,5785.5,1,4-5 years,6,0,2,0.018482675192257842,0
8909-BOLNL,0,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,21.2,52.05,0,0-6 months,1,0,2,0.3996229971724788,0
6603-YRDCJ,0,0,1,0,33,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,61.05,2018.4,0,2-4 years,4,1,1,0.0302317520055462,0
3538-WZPHD,0,0,0,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.6,79.45,1,0-6 months,1,0,3,0.3679303915475451,1
3229-USWAR,1,0,0,0,34,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),79.95,2727.3,0,2-4 years,6,0,2,0.0293039621742477,0
2138-VFAPZ,1,0,1,1,14,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.7,263.65,0,1-2 years,1,1,1,0.07443793689778953,0
6131-JLWZM,1,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,275.4,0,1-2 years,1,0,3,0.07344428364688857,0
4785-QRJHC,0,1,1,0,46,0,0,DSL,0,1,1,1,1,1,One year,1,Bank transfer (automatic),59.9,2816.65,1,2-4 years,5,1,2,0.021258850460490124,0
0269-XFESX,0,0,1,1,23,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.35,538.5,0,1-2 years,2,1,2,0.04513438368860056,0
1709-EJDOX,1,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,948.9,0,2-4 years,1,1,1,0.020791662280240025,0
4316-XCSLJ,0,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.3,846.8,0,1-2 years,2,1,3,0.059330030667610285,0
8610-WFCJF,1,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,4783.5,1,4-5 years,4,1,3,0.01998118925697565,1
9693-XMUOB,0,1,1,0,59,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.25,2997.45,0,4-5 years,3,1,3,0.016758658640297488,1
0383-CLDDA,1,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.4,0,5+ years,7,0,1,0.014470025769700258,0
4905-JEFDW,0,0,0,0,11,0,0,DSL,0,0,1,0,1,0,One year,1,Electronic check,41.6,470.6,1,6-12 months,2,0,2,0.08821034775233248,1
2709-UQGNP,0,0,0,0,10,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.65,524.5,0,6-12 months,2,0,3,0.09828734538534728,0
3549-ZTMNH,0,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,269.65,0,6-12 months,2,1,1,0.0886754110474783,0
7881-INRLC,0,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.85,4740.0,1,2-4 years,5,0,3,0.021271883568867327,0
8033-ATFAS,1,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,59.85,2341.5,0,2-4 years,3,1,3,0.025549626467449307,0
1635-NZATJ,0,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1789.65,0,5+ years,2,1,1,0.014212716052829977,0
0562-HKHML,0,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,1626.4,0,5+ years,2,1,1,0.014686002212117487,0
8277-RVRSV,1,0,1,1,33,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),24.15,800.3,0,2-4 years,2,1,2,0.030138524897042305,0
9943-VSZUV,0,1,0,0,67,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.7,5060.85,0,5+ years,2,0,3,0.014955006568744628,0
0117-LFRMW,0,0,1,1,37,0,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),40.2,1448.8,1,2-4 years,3,1,3,0.027727962477583117,0
6172-FECYY,0,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,4254.85,1,4-5 years,3,1,3,0.019855023085870036,1
7054-ENNGU,1,0,1,0,9,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.85,466.6,0,6-12 months,2,1,3,0.10874679213002567,0
1455-HFBXA,0,0,1,0,52,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),91.6,4627.8,0,4-5 years,5,1,1,0.019789146215001725,0
9402-CXWPL,1,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,0,5+ years,5,0,2,0.014459909936253582,1
1628-BIZYP,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,0,0-6 months,3,0,3,0.9883720930232558,1
